Column1,name,ジャンル,その他ジャンル,都道府県,住所,電話番号,最寄り駅,Googleマップ,ウェブサイト,Twitter,Facebook,Instagram,normalized_name,name_count_norm,is_chain
5360.0,ボケロナ,,,,,,,,,,,,ボケロナ,2.0,False
5361.0,四文屋 吉祥寺店,,,,,,,,,,,,四文屋,2.0,False
5362.0,アルゴリズム,,,,,,,,,,,,アルゴリズム,1.0,False
5363.0,沖縄酒場 茅ヶ崎チャンプルー,,,,,,,,,,,,沖縄酒場 茅ヶ崎チャンプルー,1.0,False
5364.0,トラットリア フルジェンテ,,,,,,,,,,,,トラットリア フルジェンテ,1.0,False
5365.0,旬席割烹しとり,,,,,,,,,,,,旬席割烹しとり,1.0,False
5366.0,THE BURN ザ・バーン,,,,,,,,,,,,THE BURN ザ・バーン,1.0,False
5367.0,オテル・ドゥ・ミクニ,,,,,,,,,,,,オテル・ドゥ・ミクニ,1.0,False
5368.0,燻製Kitchen 五反田,,,,,,,,,,,,燻製Kitchen 五反田,2.0,False
5369.0,おじゃったもんせ,,,,,,,,,,,,おじゃったもんせ,1.0,False
5370.0,Picasso BAR & KITCHEN,,,,,,,,,,,,Picasso BAR & KITCHEN,2.0,False
5371.0,vend,,,,,,,,,,,,vend,1.0,False
5372.0,Maggie's Kitchen マギーズキッチン,,,,,,,,,,,,Maggie's Kitchen マギーズキッチン,1.0,False
5373.0,とら屋食堂,,,,,,,,,,,,とら屋食堂,1.0,False
5374.0,CIMOLO BBQ&GRILL,,,,,,,,,,,,CIMOLO BBQ&GRILL,1.0,False
5375.0,九段プレジール,,,,,,,,,,,,九段プレジール,2.0,False
5376.0,tsukiji kitchen,,,,,,,,,,,,tsukiji kitchen,1.0,False
5377.0,成城の食卓,,,,,,,,,,,,成城の食卓,1.0,False
5378.0,深沢キッチン,,,,,,,,,,,,深沢キッチン,1.0,False
5379.0,コチンニヴァース,,,,,,,,,,,,コチンニヴァース,1.0,False
5380.0,ジンギスカン 羊のヒカリ,,,,,,,,,,,,ジンギスカン 羊のヒカリ,1.0,False
5381.0,タベルナクアーレ青葉台,,,,,,,,,,,,タベルナクアーレ青葉台,1.0,False
5382.0,アジアンダイニング ロータス,,,,,,,,,,,,アジアンダイニング ロータス,1.0,False
5384.0,ワイン&キッチン ポコアポコ,,,,,,,,,,,,ワイン&キッチン ポコアポコ,1.0,False
5385.0,チャクラ,,,,,,,,,,,,チャクラ,1.0,False
5386.0,池袋ルイブ,,,,,,,,,,,,池袋ルイブ,1.0,False
5387.0,せろ,,,,,,,,,,,,せろ,1.0,False
5388.0,GENEI.WAGAN,,,,,,,,,,,,GENEI.WAGAN,1.0,False
5389.0,FabCafe Tokyo,,,,,,,,,,,,FabCafe Tokyo,1.0,False
5390.0,日本料理水車本店,,,,,,,,,,,,日本料理水車,1.0,False
5391.0,La fede,,,,,,,,,,,,La fede,1.0,False
5392.0,敷嶋あられ嵯峨乃家本店,,,,,,,,,,,,敷嶋あられ嵯峨乃家,1.0,False
5393.0,蕎麦café粉々奈,,,,,,,,,,,,蕎麦café粉々奈,1.0,False
5394.0,ヨコハマ グランド インターコンチネンタル ホテル 中国料理「カリュウ」,,,,,,,,,,,,ヨコハマ グランド インターコンチネンタル ホテル 中国料理「カリュウ」,1.0,False
5395.0,野毛☆大夢,,,,,,,,,,,,野毛☆大夢,1.0,False
5396.0,鮨処 江戸寿し,,,,,,,,,,,,鮨処 江戸寿し,1.0,False
5397.0,トラットリア ペコレッラ,,,,,,,,,,,,トラットリア ペコレッラ,1.0,False
5398.0,うおたま&くうかい,,,,,,,,,,,,うおたま&くうかい,1.0,False
5399.0,虹橋,,,,,,,,,,,,虹橋,1.0,False
5400.0,菜香新館,,,,,,,,,,,,菜香新館,1.0,False
5401.0,Neptune,,,,,,,,,,,,Neptune,1.0,False
5402.0,あいおい食堂,,,,,,,,,,,,あいおい食堂,1.0,False
5403.0,海哥グループ 味彩香,,,,,,,,,,,,海哥グループ 味彩香,1.0,False
5404.0,RISTORANTE  UMIRIA(リストランテ ウミリア),,,,,,,,,,,,RISTORANTE UMIRIA,1.0,False
5405.0,中華料理 珍味楼,,,,,,,,,,,,中華料理 珍味楼,1.0,False
5406.0,Ristorante REAL(リストランテ リアル),,,,,,,,,,,,Ristorante REAL,1.0,False
5407.0,リストランテ クム,,,,,,,,,,,,リストランテ クム,1.0,False
5409.0,カプリチョーザ ウィング上大岡店,,,,,,,,,,,,カプリチョーザ,2.0,False
5410.0,宮古寿司,,,,,,,,,,,,宮古寿司,1.0,False
5411.0,タコリブレ 横浜店,,,,,,,,,,,,タコリブレ,1.0,False
5412.0,64ダイナー/日吉バーガー,,,,,,,,,,,,64ダイナー/日吉バーガー,1.0,False
5413.0,金沢 六浦 清川寿司,,,,,,,,,,,,金沢 六浦 清川寿司,1.0,False
5415.0,RoofTopCafe-YOKOHAMA-,,,,,,,,,,,,RoofTopCafe-YOKOHAMA-,1.0,False
5416.0,居食処すえひろ\n,,,,,,,,,,,,居食処すえひろ\n,1.0,False
5417.0,rokucafe,,,,,,,,,,,,rokucafe,1.0,False
5418.0,イタリアンキッチンNavita,,,,,,,,,,,,イタリアンキッチンNavita,1.0,False
5419.0,横浜ベイシェラトン ホテル&タワーズ フレンチ 「ベイ・ビュー」,,,,,,,,,,,,横浜ベイシェラトン ホテル&タワーズ フレンチ 「ベイ・ビュー」,1.0,False
5420.0,インドネパール料理トルシー,,,,,,,,,,,,インドネパール料理トルシー,1.0,False
5421.0,焼肉レストラン ミート工房(焼肉工房),,,,,,,,,,,,焼肉レストラン ミート工房,1.0,False
5422.0,M's Farm,,,,,,,,,,,,M's Farm,1.0,False
5423.0,キリン食堂,,,,,,,,,,,,キリン食堂,1.0,False
5424.0,大衆料理 津和野,,,,,,,,,,,,大衆料理 津和野,1.0,False
5426.0,健康創作中華 玲瓏,,,,,,,,,,,,健康創作中華 玲瓏,1.0,False
5427.0,酒客酒場 仙や 野毛店,,,,,,,,,,,,酒客酒場 仙や,1.0,False
5428.0,自家焙煎コーヒー&レストラン View,,,,,,,,,,,,自家焙煎コーヒー&レストラン View,1.0,False
5429.0,日本料理 あきない,,,,,,,,,,,,日本料理 あきない,1.0,False
5430.0,スペインバル チコ,,,,,,,,,,,,スペインバル チコ,1.0,False
5431.0,codie's,,,,,,,,,,,,codie's,1.0,False
5432.0,スペインバル クロ,,,,,,,,,,,,スペインバル クロ,1.0,False
5435.0,居食処 すえひろ\n,,,,,,,,,,,,居食処 すえひろ\n,1.0,False
5436.0,中国料理 一楽,,,,,,,,,,,,中国料理 一楽,1.0,False
5437.0,センターグリル,,,,,,,,,,,,センターグリル,1.0,False
5439.0,洋風れすとらんSoleil,,,,,,,,,,,,洋風れすとらんSoleil,1.0,False
5440.0,アステカ,,,,,,,,,,,,アステカ,1.0,False
5441.0,太陽ホエール 野毛本店,,,,,,,,,,,,太陽ホエール 野毛,1.0,False
5442.0,オムライスのひまわり,,,,,,,,,,,,オムライスのひまわり,1.0,False
5444.0,Gatti(ガッティ),,,,,,,,,,,,Gatti,1.0,False
5445.0,肉汁餃子製作所ダンダダン酒場 野毛店,,,,,,,,,,,,肉汁餃子製作所ダンダダン酒場,3.0,False
5446.0,肉汁餃子製作所ダンダダン酒場 関内店,,,,,,,,,,,,肉汁餃子製作所ダンダダン酒場,3.0,False
5447.0,肉汁餃子製作所ダンダダン酒場 青葉台店,,,,,,,,,,,,肉汁餃子製作所ダンダダン酒場,3.0,False
5450.0,デニーズ綱島東,,,,,,,,,,,,デニーズ綱島東,1.0,False
5452.0,デニーズ鶴見一国,,,,,,,,,,,,デニーズ鶴見一国,1.0,False
5457.0,デニーズ港北ニュータウン,,,,,,,,,,,,デニーズ港北ニュータウン,1.0,False
5469.0,餃子酒場 空心,,,,,,,,,,,,餃子酒場 空心,2.0,False
5470.0,ELMO,,,,,,,,,,,,ELMO,1.0,False
5471.0,中華料理 紅華,,,,,,,,,,,,中華料理 紅華,1.0,False
5472.0,中華レストラン 紅華,,,,,,,,,,,,中華レストラン 紅華,1.0,False
5473.0,Meet Meats 5バル 中野店,,,,,,,,,,,,Meet Meats 5バル,1.0,False
5474.0,肉バル Trim 神谷町,,,,,,,,,,,,肉バル Trim 神谷町,1.0,False
5475.0,トラットリア パラン,,,,,,,,,,,,トラットリア パラン,1.0,False
5476.0,マンジャ ペッシェ,,,,,,,,,,,,マンジャ ペッシェ,1.0,False
5477.0,欧風料理 ラ・コンセルジュ,,,,,,,,,,,,欧風料理 ラ・コンセルジュ,1.0,False
5478.0,ノースリンク コーヒーアンドティー 立川ステージガーデン,,,,,,,,,,,,ノースリンク コーヒーアンドティー 立川ステージガーデン,1.0,False
5479.0,駅前酒場赤まる 横川店,,,,,,,,,,,,駅前酒場赤まる,1.0,False
5480.0,中華そば 桃李,,,,,,,,,,,,中華そば 桃李,1.0,False
5481.0,cafe&restaurant周(しゅう),,,,,,,,,,,,cafe&restaurant周,1.0,False
5482.0,惣菜文香,,,,,,,,,,,,惣菜文香,1.0,False
5483.0,金とき テイクアウト店,,,,,,,,,,,,金とき,2.0,False
5484.0,金とき 池田店,,,,,,,,,,,,金とき,2.0,False
5485.0,ma~ku cafe.,,,,,,,,,,,,ma~ku cafe.,1.0,False
5486.0,リストランテ カシーナ カナミッラ,,,,,,,,,,,,リストランテ カシーナ カナミッラ,1.0,False
5487.0,花壇,,,,,,,,,,,,花壇,1.0,False
5488.0,プチ・レストラン やながわ,,,,,,,,,,,,プチ・レストラン やながわ,1.0,False
5489.0,TOKOROZAWA star nest cafe,,,,,,,,,,,,TOKOROZAWA star nest cafe,1.0,False
5490.0,インド家庭料理ラニ,,,,,,,,,,,,インド家庭料理ラニ,1.0,False
5491.0,ASAPI PAIN(アサヒパン),,,,,,,,,,,,ASAPI PAIN,1.0,False
5492.0,横浜野菜と日本酒 七草,,,,,,,,,,,,横浜野菜と日本酒 七草,1.0,False
5493.0,鴨屋 そば香 菊名店,,,,,,,,,,,,鴨屋 そば香,1.0,False
5494.0,トルコ料理 ジェイハン,,,,,,,,,,,,トルコ料理 ジェイハン,1.0,False
5495.0,Bistrobonno,,,,,,,,,,,,Bistrobonno,1.0,False
5496.0,Cafe&Cocktail Bar En Route,,,,,,,,,,,,Cafe&Cocktail Bar En Route,1.0,False
5497.0,ナポリの窯 横浜青葉店,,,,,,,,,,,,ナポリの窯,2.0,False
5498.0,ナポリの窯 横浜福富町店,,,,,,,,,,,,ナポリの窯,2.0,False
5499.0,復興居酒屋がんばっぺし 横浜本店,,,,,,,,,,,,復興居酒屋がんばっぺし 横浜,1.0,False
5500.0,復興居酒屋がんばっぺし 桜木町店,,,,,,,,,,,,復興居酒屋がんばっぺし,1.0,False
5501.0,荒井屋 本店,,,,,,,,,,,,荒井屋,2.0,False
5502.0,荒井屋 万國橋店,,,,,,,,,,,,荒井屋,2.0,False
5503.0,Italian&Rotisserie TRATTORIA LA COCORICO 横浜東口店,,,,,,,,,,,,Italian&Rotisserie TRATTORIA LA COCORICO,1.0,False
5504.0,焼肉すどう 春吉,,,,,,,,,,,,焼肉すどう 春吉,2.0,False
5505.0,レストラン マルシェ,,,,,,,,,,,,レストラン マルシェ,1.0,False
5506.0,割烹味香佐,,,,,,,,,,,,割烹味香佐,1.0,False
5507.0,イルチェルボ,,,,,,,,,,,,イルチェルボ,1.0,False
5508.0,仏蘭西料亭 横濱元町 霧笛楼,,,,,,,,,,,,仏蘭西料亭 横濱元町 霧笛楼,1.0,False
5509.0,ガーリックハウス,,,,,,,,,,,,ガーリックハウス,1.0,False
5510.0,居酒屋 輝,,,,,,,,,,,,居酒屋 輝,1.0,False
5511.0,炭焼 鳥火,,,,,,,,,,,,炭焼 鳥火,1.0,False
5512.0,中華ダイニング四川厨房 横浜西口店,,,,,,,,,,,,中華ダイニング四川厨房,1.0,False
5513.0,Piacere,,,,,,,,,,,,Piacere,1.0,False
5515.0,愛嬌酒場えにし  吉田町,,,,,,,,,,,,愛嬌酒場えにし 吉田町,1.0,False
5516.0,旬のご馳走ごはん山水草木,,,,,,,,,,,,旬のご馳走ごはん山水草木,1.0,False
5517.0,China Table 花木蘭,,,,,,,,,,,,China Table 花木蘭,1.0,False
5518.0,ごはんカフェ笑emu,,,,,,,,,,,,ごはんカフェ笑emu,1.0,False
5519.0,T.M.Oピクニック,,,,,,,,,,,,T.M.Oピクニック,1.0,False
5520.0,Porta Kitchen,,,,,,,,,,,,Porta Kitchen,1.0,False
5521.0,ブラントンズ,,,,,,,,,,,,ブラントンズ,1.0,False
5522.0,シュシュ・クレール,,,,,,,,,,,,シュシュ・クレール,1.0,False
5523.0,勢 鴨居店,,,,,,,,,,,,勢,1.0,False
5524.0,とんかつ勝 上大岡店,,,,,,,,,,,,とんかつ勝,1.0,False
5525.0,ラ ポルタ,,,,,,,,,,,,ラ ポルタ,1.0,False
5526.0,スペイン料理と自然派ワイン LUZ,,,,,,,,,,,,スペイン料理と自然派ワイン LUZ,1.0,False
5527.0,中華居酒屋 彩,,,,,,,,,,,,中華居酒屋 彩,1.0,False
5528.0,和肴 黒よし,,,,,,,,,,,,和肴 黒よし,1.0,False
5529.0,ジャンボおしどり寿司 日野本店,,,,,,,,,,,,ジャンボおしどり寿司 日野,1.0,False
5530.0,cozy-cafe DAIN,,,,,,,,,,,,cozy-cafe DAIN,1.0,False
5531.0,バーデンバーデン,,,,,,,,,,,,バーデンバーデン,1.0,False
5532.0,らあめん花月嵐 金沢八景店,,,,,,,,,,,,らあめん花月嵐,1.0,False
5533.0,和み酒 帆凪(はんなぎ),,,,,,,,,,,,和み酒 帆凪,1.0,False
5534.0,アジアンビストロ横浜バリバール,,,,,,,,,,,,アジアンビストロ横浜バリバール,1.0,False
5535.0,イタリアンバル バンビーノ,,,,,,,,,,,,イタリアンバル バンビーノ,1.0,False
5536.0,鉄板バルSOURCE 三軒茶屋店,,,,,,,,,,,,鉄板バルSOURCE,1.0,False
5537.0,立ち食い焼肉 治郎丸,,,,,,,,,,,,立ち食い焼肉 治郎丸,1.0,False
5538.0,廣東厨房 鴻,,,,,,,,,,,,廣東厨房 鴻,1.0,False
5539.0,中国家庭料理 香園 横浜店,,,,,,,,,,,,中国家庭料理 香園,1.0,False
5540.0,風見鶏,,,,,,,,,,,,風見鶏,1.0,False
5541.0,bistro-confl.,,,,,,,,,,,,bistro-confl.,1.0,False
5542.0,集い家かもめ,,,,,,,,,,,,集い家かもめ,2.0,False
5543.0,Sunaco cafe - スナコカフェ,,,,,,,,,,,,Sunaco cafe - スナコカフェ,1.0,False
5544.0,All About My Croquette,,,,,,,,,,,,All About My Croquette,1.0,False
5545.0,ロシア料理 ロゴスキー Russian Restaurant Rogovski,,,,,,,,,,,,ロシア料理 ロゴスキー Russian Restaurant Rogovski,1.0,False
5546.0,鳥陣,,,,,,,,,,,,鳥陣,1.0,False
5547.0,永翔苑 本店,,,,,,,,,,,,永翔苑,1.0,False
5548.0,dot Eatery and Ber,,,,,,,,,,,,dot Eatery and Ber,1.0,False
5549.0,dot Grill and Bar,,,,,,,,,,,,dot Grill and Bar,1.0,False
5550.0,ナイスアイドル,,,,,,,,,,,,ナイスアイドル,1.0,False
5551.0,公珠,,,,,,,,,,,,公珠,1.0,False
5552.0,山東,,,,,,,,,,,,山東,1.0,False
5553.0,餃子のハルピン,,,,,,,,,,,,餃子のハルピン,1.0,False
5554.0,海上海,,,,,,,,,,,,海上海,1.0,False
5555.0,スープカレー奥芝商店 白石オッケー丸,,,,,,,,,,,,スープカレー奥芝商店 白石オッケー丸,1.0,False
5556.0,シュマン,,,,,,,,,,,,シュマン,2.0,False
5557.0,ともえ寿司,,,,,,,,,,,,ともえ寿司,1.0,False
5558.0,サルデスカ スペイン料理,,,,,,,,,,,,サルデスカ スペイン料理,2.0,False
5559.0,花わさび 縁,,,,,,,,,,,,花わさび 縁,2.0,False
5560.0,銀座 壮石 新,,,,,,,,,,,,銀座 壮石 新,2.0,False
5561.0,ぐるりごはん,,,,,,,,,,,,ぐるりごはん,1.0,False
5562.0,サンガム,,,,,,,,,,,,サンガム,1.0,False
5563.0,ふくよし(麺処福吉),,,,,,,,,,,,ふくよし,1.0,False
5564.0,HARU Diner,,,,,,,,,,,,HARU Diner,1.0,False
5565.0,Cafe豆うさぎ,,,,,,,,,,,,Cafe豆うさぎ,1.0,False
5566.0,寿司・割烹 やなぎ,,,,,,,,,,,,寿司・割烹 やなぎ,1.0,False
5567.0,イタリアンバルPARADISO,,,,,,,,,,,,イタリアンバルPARADISO,1.0,False
5568.0,青山エリュシオンハウス,,,,,,,,,,,,青山エリュシオンハウス,1.0,False
5569.0,LaGocciaTokyo,,,,,,,,,,,,LaGocciaTokyo,2.0,False
5570.0,らかん亭・らかん茶屋,,,,,,,,,,,,らかん亭・らかん茶屋,1.0,False
5571.0,カナリヤ,,,,,,,,,,,,カナリヤ,1.0,False
5572.0,肉おでんと天ぷらの店 なお良し,,,,,,,,,,,,肉おでんと天ぷらの店 なお良し,1.0,False
5573.0,ゆいまーる,,,,,,,,,,,,ゆいまーる,1.0,False
5574.0,topinambur(トピナンブール),,,,,,,,,,,,topinambur,1.0,False
5576.0,鶴見葡萄酒酒場,,,,,,,,,,,,鶴見葡萄酒酒場,1.0,False
5577.0,トレトゥール エズ,,,,,,,,,,,,トレトゥール エズ,1.0,False
5578.0,串焼居酒屋 楽匠,,,,,,,,,,,,串焼居酒屋 楽匠,1.0,False
5579.0,エスプラン,,,,,,,,,,,,エスプラン,1.0,False
5580.0,江戸割烹 料理膳 井上,,,,,,,,,,,,江戸割烹 料理膳 井上,1.0,False
5581.0,酒処馬酔木,,,,,,,,,,,,酒処馬酔木,1.0,False
5582.0,原価ビストロBAN!横浜西口天理ビル,,,,,,,,,,,,原価ビストロBAN!横浜西口天理ビル,1.0,False
5583.0,食楽 たざわこ,,,,,,,,,,,,食楽 たざわこ,1.0,False
5584.0,京都 瓢斗 京都駅前本店,,,,,,,,,,,,京都 瓢斗 京都駅前,1.0,False
5585.0,ワインビストロ アンフォラ,,,,,,,,,,,,ワインビストロ アンフォラ,2.0,False
5586.0,太陽ホエール 横浜駅西口店,,,,,,,,,,,,太陽ホエール,1.0,False
5587.0,楓 横浜駅前店,,,,,,,,,,,,楓,1.0,False
5590.0,カラオケダイニング ブラッサム,,,,,,,,,,,,カラオケダイニング ブラッサム,1.0,False
5591.0,横浜中華街 翡翠楼本店,,,,,,,,,,,,横浜中華街 翡翠楼,1.0,False
5592.0,極上 上大岡生食パン,,,,,,,,,,,,極上 上大岡生食パン,1.0,False
5599.0,とりのすけ 綱島店,,,,,,,,,,,,とりのすけ,1.0,False
5600.0,広東名菜 福鼓樓,,,,,,,,,,,,広東名菜 福鼓樓,1.0,False
5601.0,チキン料理屋TORIGE(とりげ),,,,,,,,,,,,チキン料理屋TORIGE,1.0,False
5602.0,西洋料理ル・ポティロン,,,,,,,,,,,,西洋料理ル・ポティロン,1.0,False
5603.0,PizzaHouseつくるよ,,,,,,,,,,,,PizzaHouseつくるよ,1.0,False
5604.0,GRATIA (グラティア 青葉台),,,,,,,,,,,,GRATIA,1.0,False
5605.0,護佐丸,,,,,,,,,,,,護佐丸,2.0,False
5606.0,ぎょうざビストロ黄河,,,,,,,,,,,,ぎょうざビストロ黄河,1.0,False
5607.0,和田門,,,,,,,,,,,,和田門,2.0,False
5608.0,東京TEMPLAND,,,,,,,,,,,,東京TEMPLAND,1.0,False
5609.0,すしざんまい 横浜西口店,,,,,,,,,,,,すしざんまい,1.0,False
5610.0,肉と石窯ピザのイタリアン Pizza cozou ピザコゾウ,,,,,,,,,,,,肉と石窯ピザのイタリアン Pizza cozou ピザコゾウ,1.0,False
5611.0,とんかつ新宿さぼてん みなとみらい東急スクエア店,,,,,,,,,,,,とんかつ新宿さぼてん,1.0,False
5612.0,Chelsea ザ・バル,,,,,,,,,,,,Chelsea ザ・バル,1.0,False
5613.0,ドライブスルー八百屋 横浜,,,,,,,,,,,,ドライブスルー八百屋 横浜,1.0,False
5614.0,フレンチビストロルミディ桜木町みなとみらい,,,,,,,,,,,,フレンチビストロルミディ桜木町みなとみらい,1.0,False
5615.0,すし処纏(まとい),,,,,,,,,,,,すし処纏,1.0,False
5616.0,poro珈琲,,,,,,,,,,,,poro珈琲,1.0,False
5617.0,クルーズ・クルーズYOKOHAMA,,,,,,,,,,,,クルーズ・クルーズYOKOHAMA,1.0,False
5618.0,侘助,,,,,,,,,,,,侘助,1.0,False
5619.0,宮ノ前テラス,,,,,,,,,,,,宮ノ前テラス,1.0,False
5622.0,時遊陣,,,,,,,,,,,,時遊陣,1.0,False
5624.0,エタージュ 横浜マンダリンホテル,,,,,,,,,,,,エタージュ 横浜マンダリンホテル,1.0,False
5625.0,ピッツェリア ダ タサキ,,,,,,,,,,,,ピッツェリア ダ タサキ,1.0,False
5626.0,梅蘭 市場通り本店,,,,,,,,,,,,梅蘭 市場通り,1.0,False
5627.0,スープカレーKIFUKU,,,,,,,,,,,,スープカレーKIFUKU,1.0,False
5628.0,焼肉家族だるま小僧,,,,,,,,,,,,焼肉家族だるま小僧,1.0,False
5629.0,有限会社 重寿司,,,,,,,,,,,,有限会社 重寿司,1.0,False
5630.0,横浜星のなる木,,,,,,,,,,,,横浜星のなる木,1.0,False
5631.0,&BAR Old⇔Craft,,,,,,,,,,,,&BAR Old⇔Craft,1.0,False
5632.0,ダイニング・カフェ たん吉,,,,,,,,,,,,ダイニング・カフェ たん吉,1.0,False
5633.0,和彩もろほし,,,,,,,,,,,,和彩もろほし,1.0,False
5635.0,Osteria UVA RARA横浜,,,,,,,,,,,,Osteria UVA RARA横浜,1.0,False
5636.0,中国名菜 龍華,,,,,,,,,,,,中国名菜 龍華,1.0,False
5637.0,イタリアンダイニング カリーナ,,,,,,,,,,,,イタリアンダイニング カリーナ,1.0,False
5638.0,英一番館,,,,,,,,,,,,英一番館,1.0,False
5639.0,お家ごはんカフェunwind,,,,,,,,,,,,お家ごはんカフェunwind,1.0,False
5640.0,有限会社ドウマン,,,,,,,,,,,,有限会社ドウマン,1.0,False
5641.0,プチ・フルール レストランウィング上大岡店,,,,,,,,,,,,プチ・フルール,1.0,False
5643.0,サンパ(SYMPA)(ワインレストラン サンパ),,,,,,,,,,,,サンパ,2.0,False
5644.0,横浜ベイシェラトンホテル&タワーズ オールデイブッフェコンパス,,,,,,,,,,,,横浜ベイシェラトンホテル&タワーズ オールデイブッフェコンパス,1.0,False
5645.0,お菓子工房 Keimin,,,,,,,,,,,,お菓子工房 Keimin,1.0,False
5646.0,めろんぱん工房 15 べーかりー,,,,,,,,,,,,めろんぱん工房 15 べーかりー,1.0,False
5647.0,ホテル横浜キャメロットジャパン 中国料理 桃花苑,,,,,,,,,,,,ホテル横浜キャメロットジャパン 中国料理 桃花苑,1.0,False
5648.0,cafeジューセン,,,,,,,,,,,,cafeジューセン,1.0,False
5649.0,kawara CAFE&DINING 横浜店,,,,,,,,,,,,kawara CAFE&DINING,2.0,False
5650.0,コーヒーハウス「ザ・カフェ」,,,,,,,,,,,,コーヒーハウス「ザ・カフェ」,1.0,False
5651.0,DANZERO,,,,,,,,,,,,DANZERO,1.0,False
5654.0,佐賀県三瀬村ふもと赤鶏 丸の内店,,,,,,,,,,,,佐賀県三瀬村ふもと赤鶏,3.0,False
5656.0,ミスター焼肉,,,,,,,,,,,,ミスター焼肉,1.0,False
5657.0,ドラミ,,,,,,,,,,,,ドラミ,1.0,False
5658.0,ZERO ワイン×日本酒×バル,,,,,,,,,,,,ZERO ワイン×日本酒×バル,1.0,False
5659.0,肉バル 肉ソン大統領 秋葉原店,,,,,,,,,,,,肉バル 肉ソン大統領,1.0,False
5660.0,焼肉 笑,,,,,,,,,,,,焼肉 笑,1.0,False
5662.0,トラットリア・ラ・テスタドゥーラ ,,,,,,,,,,,,トラットリア・ラ・テスタドゥーラ,1.0,False
5663.0,鳥取和牛オレイン55一頭買い専門店 炭火焼肉 さんこう苑,,,,,,,,,,,,鳥取和牛オレイン55一頭買い専門店 炭火焼肉 さんこう苑,1.0,False
5664.0,キッチン・イシガキ,,,,,,,,,,,,キッチン・イシガキ,1.0,False
5665.0,神田餃子居酒屋WARASHIBE GYOZA,,,,,,,,,,,,神田餃子居酒屋WARASHIBE GYOZA,1.0,False
